treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
492,beijing,g00133x00170,beijing_station_882e00e73bde,2012-12,pending,,,,,,,,,,,,,,,,,False,
493,beijing,g00134x00188,beijing_station_2109526d4c80,2012-12,pending,,,,,,,,,,,,,,,,,False,
494,shanghai,g00088x00093,shanghai_station_3b29d550030b,2012-12,pending,,,,,,,,,,,,,,,,,False,
495,shanghai,g00092x00093,shanghai_station_0ac6f77e3f19,2012-12,pending,,,,,,,,,,,,,,,,,False,
496,shanghai,g00095x00093,shanghai_station_b50938cbe92d,2012-12,pending,,,,,,,,,,,,,,,,,False,
497,shanghai,g00142x00129,shanghai_station_69d4a58167f6,2012-12,pending,,,,,,,,,,,,,,,,,False,
498,shanghai,g00143x00123,shanghai_station_f704d4ae568d,2012-12,pending,,,,,,,,,,,,,,,,,False,
499,shanghai,g00145x00111,shanghai_station_51dcb5eb2c01,2012-12,pending,,,,,,,,,,,,,,,,,False,
500,shanghai,g00145x00114,shanghai_station_ec782802572d,2012-12,pending,,,,,,,,,,,,,,,,,False,
501,shanghai,g00145x00118,shanghai_station_a6b794fb3cbd,2012-12,pending,,,,,,,,,,,,,,,,,False,
502,chongqing,g00340x00253,chongqing_station_956c6e7d3a68,2013-01,pending,,,,,,,,,,,,,,,,,False,
503,chongqing,g00291x00259,chongqing_station_5ad620091e5e,2013-01,pending,,,,,,,,,,,,,,,,,False,
504,chongqing,g00304x00264,chongqing_station_1e2d287afbe5,2013-01,pending,,,,,,,,,,,,,,,,,False,
505,chongqing,g00307x00264,chongqing_station_03932e147cde,2013-01,pending,,,,,,,,,,,,,,,,,False,
506,chongqing,g00344x00263,chongqing_station_6b391edfb4ae,2013-02,pending,,,,,,,,,,,,,,,,,False,
507,chongqing,g00342x00227,chongqing_station_65879c949e66,2013-03,pending,,,,,,,,,,,,,,,,,False,
508,beijing,g00106x00186,beijing_station_14d2d3e5e763,2013-05,pending,,,,,,,,,,,,,,,,,False,
509,beijing,g00108x00173,beijing_station_8a53085ef418,2013-05,pending,,,,,,,,,,,,,,,,,False,
510,beijing,g00109x00173,beijing_station_40e9c69aeaa6,2013-05,pending,,,,,,,,,,,,,,,,,False,
511,beijing,g00110x00153,beijing_station_175914f9915b,2013-05,pending,,,,,,,,,,,,,,,,,False,
512,beijing,g00110x00155,beijing_station_17ca96ccb055,2013-05,pending,,,,,,,,,,,,,,,,,False,
513,beijing,g00110x00162,beijing_station_a7908eadf651,2013-05,pending,,,,,,,,,,,,,,,,,False,
514,beijing,g00111x00164,beijing_station_6f4bc144c8de,2013-05,pending,,,,,,,,,,,,,,,,,False,
515,beijing,g00111x00168,beijing_station_cbcfa82b3375,2013-05,pending,,,,,,,,,,,,,,,,,False,
516,chongqing,g00367x00262,chongqing_station_fe00750f003b,2013-05,pending,,,,,,,,,,,,,,,,,False,
517,chongqing,g00369x00262,chongqing_station_ee0d9d909f8c,2013-05,pending,,,,,,,,,,,,,,,,,False,
518,kunming,g00113x00155,kunming_station_5addbcc57dcf,2013-05,pending,,,,,,,,,,,,,,,,,False,
519,kunming,g00116x00158,kunming_station_9aeca5574c8d,2013-05,pending,,,,,,,,,,,,,,,,,False,
520,kunming,g00119x00158,kunming_station_38e42bf532d7,2013-05,pending,,,,,,,,,,,,,,,,,False,
521,kunming,g00122x00157,kunming_station_dc58ad84d47f,2013-05,pending,,,,,,,,,,,,,,,,,False,
522,kunming,g00124x00156,kunming_station_5f2fe5369567,2013-05,pending,,,,,,,,,,,,,,,,,False,
523,kunming,g00127x00155,kunming_station_ddbc296f09de,2013-05,pending,,,,,,,,,,,,,,,,,False,
524,kunming,g00132x00148,kunming_station_6574b867dc82,2013-05,pending,,,,,,,,,,,,,,,,,False,
525,kunming,g00137x00145,kunming_station_ad9f8e80810e,2013-05,pending,,,,,,,,,,,,,,,,,False,
526,kunming,g00141x00144,kunming_station_e791f8b14871,2013-05,pending,,,,,,,,,,,,,,,,,False,
527,kunming,g00143x00144,kunming_station_e887133f898a,2013-05,pending,,,,,,,,,,,,,,,,,False,
528,kunming,g00147x00144,kunming_station_46864f0fd327,2013-05,pending,,,,,,,,,,,,,,,,,False,
529,kunming,g00150x00143,kunming_station_313ee81f85ba,2013-05,pending,,,,,,,,,,,,,,,,,False,
530,chengdu,g00123x00228,chengdu_station_0899a96eb777,2013-06,pending,,,,,,,,,,,,,,,,,False,
531,chengdu,g00155x00218,chengdu_station_4178e49a6f69,2013-06,pending,,,,,,,,,,,,,,,,,False,
532,chengdu,g00157x00215,chengdu_station_9ca84815f027,2013-06,pending,,,,,,,,,,,,,,,,,False,
533,chengdu,g00157x00217,chengdu_station_7c735622b46b,2013-06,pending,,,,,,,,,,,,,,,,,False,
534,chengdu,g00159x00212,chengdu_station_a38f98197f73,2013-06,pending,,,,,,,,,,,,,,,,,False,
535,chengdu,g00162x00211,chengdu_station_bd28f3924b61,2013-06,pending,,,,,,,,,,,,,,,,,False,
536,shanghai,g00144x00120,shanghai_station_675ece9d1e54,2013-06,pending,,,,,,,,,,,,,,,,,False,
537,hangzhou,g00252x00390,hangzhou_station_c3ab459e6287,2013-06,pending,,,,,,,,,,,,,,,,,False,
538,tianjin,g00149x00105,tianjin_station_3a66ead97fcf,2013-08,pending,,,,,,,,,,,,,,,,,False,
539,shanghai,g00123x00147,shanghai_station_84f168d5caab,2013-08,pending,,,,,,,,,,,,,,,,,False,
540,shanghai,g00123x00149,shanghai_station_7035264da62f,2013-08,pending,,,,,,,,,,,,,,,,,False,
541,shanghai,g00124x00153,shanghai_station_0551546e41f6,2013-08,pending,,,,,,,,,,,,,,,,,False,
542,shanghai,g00125x00141,shanghai_station_0cc90a6bc883,2013-08,pending,,,,,,,,,,,,,,,,,False,
543,shanghai,g00126x00137,shanghai_station_2d883e772001,2013-08,pending,,,,,,,,,,,,,,,,,False,
544,shanghai,g00128x00137,shanghai_station_f65f2b2ef6d1,2013-08,pending,,,,,,,,,,,,,,,,,False,
545,shanghai,g00131x00134,shanghai_station_d0108944c357,2013-08,pending,,,,,,,,,,,,,,,,,False,
546,shanghai,g00134x00133,shanghai_station_908d6101d24b,2013-08,pending,,,,,,,,,,,,,,,,,False,
547,shanghai,g00136x00133,shanghai_station_15671153fedd,2013-08,pending,,,,,,,,,,,,,,,,,False,
548,xian,g00140x00251,xian_station_af0997229d0d,2013-09,pending,,,,,,,,,,,,,,,,,False,
549,xian,g00140x00254,xian_station_74780d0ebb75,2013-09,pending,,,,,,,,,,,,,,,,,False,
550,xian,g00140x00256,xian_station_34f3d5381bb1,2013-09,pending,,,,,,,,,,,,,,,,,False,
551,xian,g00140x00259,xian_station_61ba19734f91,2013-09,pending,,,,,,,,,,,,,,,,,False,
552,xian,g00140x00264,xian_station_cfa7b04c2b59,2013-09,pending,,,,,,,,,,,,,,,,,False,
553,xian,g00140x00266,xian_station_68e8d18e3811,2013-09,pending,,,,,,,,,,,,,,,,,False,
554,xian,g00140x00268,xian_station_a5637d89ded4,2013-09,pending,,,,,,,,,,,,,,,,,False,
555,xian,g00140x00270,xian_station_b48279698f17,2013-09,pending,,,,,,,,,,,,,,,,,False,
556,xian,g00140x00273,xian_station_beb2e2833afb,2013-09,pending,,,,,,,,,,,,,,,,,False,
557,xian,g00140x00276,xian_station_365760b012db,2013-09,pending,,,,,,,,,,,,,,,,,False,
558,xian,g00141x00248,xian_station_3c7c00f07d0e,2013-09,pending,,,,,,,,,,,,,,,,,False,
559,xian,g00141x00279,xian_station_821fc2bf553c,2013-09,pending,,,,,,,,,,,,,,,,,False,
560,xian,g00141x00281,xian_station_cd0f6501fef4,2013-09,pending,,,,,,,,,,,,,,,,,False,
561,xian,g00142x00284,xian_station_58ecd9cbcc60,2013-09,pending,,,,,,,,,,,,,,,,,False,
562,xian,g00143x00245,xian_station_b99a7ef428be,2013-09,pending,,,,,,,,,,,,,,,,,False,
563,xian,g00144x00244,xian_station_428c4266a841,2013-09,pending,,,,,,,,,,,,,,,,,False,
564,xian,g00145x00240,xian_station_375d655cc1a3,2013-09,pending,,,,,,,,,,,,,,,,,False,
565,xian,g00147x00237,xian_station_54c5a6922285,2013-09,pending,,,,,,,,,,,,,,,,,False,
566,chongqing,g00328x00247,chongqing_station_cf00d36628d0,2013-09,pending,,,,,,,,,,,,,,,,,False,
567,harbin,g00371x00182,harbin_station_55409a6fe843,2013-09,pending,,,,,,,,,,,,,,,,,False,
568,harbin,g00374x00181,harbin_station_ceec7921a476,2013-09,pending,,,,,,,,,,,,,,,,,False,
569,harbin,g00377x00181,harbin_station_a952362aa0c8,2013-09,pending,,,,,,,,,,,,,,,,,False,
570,harbin,g00379x00181,harbin_station_b9d5759c10eb,2013-09,pending,,,,,,,,,,,,,,,,,False,
571,harbin,g00381x00180,harbin_station_996ea909f3f9,2013-09,pending,,,,,,,,,,,,,,,,,False,
572,harbin,g00382x00180,harbin_station_a5b2b6363dc3,2013-09,pending,,,,,,,,,,,,,,,,,False,
573,harbin,g00385x00181,harbin_station_c1ba25747931,2013-09,pending,,,,,,,,,,,,,,,,,False,
574,harbin,g00386x00182,harbin_station_b8e44694b3c1,2013-09,pending,,,,,,,,,,,,,,,,,False,
575,harbin,g00387x00183,harbin_station_51cb670fd8b6,2013-09,pending,,,,,,,,,,,,,,,,,False,
576,harbin,g00389x00184,harbin_station_550cb8885ac9,2013-09,pending,,,,,,,,,,,,,,,,,False,
577,harbin,g00391x00187,harbin_station_a0d486078f3f,2013-09,pending,,,,,,,,,,,,,,,,,False,
578,harbin,g00393x00188,harbin_station_93a6df5282e7,2013-09,pending,,,,,,,,,,,,,,,,,False,
579,harbin,g00394x00189,harbin_station_93b3b752301a,2013-09,pending,,,,,,,,,,,,,,,,,False,
580,harbin,g00397x00193,harbin_station_2434ae8b7f01,2013-09,pending,,,,,,,,,,,,,,,,,False,
581,harbin,g00397x00194,harbin_station_74e1417345c8,2013-09,pending,,,,,,,,,,,,,,,,,False,
582,harbin,g00397x00196,harbin_station_864a23a6291f,2013-09,pending,,,,,,,,,,,,,,,,,False,
583,shanghai,g00156x00079,shanghai_station_9755deb0dfda,2013-10,pending,,,,,,,,,,,,,,,,,False,
584,shanghai,g00158x00070,shanghai_station_a95ee2e5ae0e,2013-10,pending,,,,,,,,,,,,,,,,,False,
585,shanghai,g00158x00073,shanghai_station_dcd53f7e754e,2013-10,pending,,,,,,,,,,,,,,,,,False,
586,beijing,g00127x00188,beijing_station_1afcc8e5eb64,2013-12,pending,,,,,,,,,,,,,,,,,False,
587,beijing,g00160x00177,beijing_station_bec7f7958a2f,2013-12,pending,,,,,,,,,,,,,,,,,False,
588,beijing,g00161x00181,beijing_station_2780ca446385,2013-12,pending,,,,,,,,,,,,,,,,,False,
589,beijing,g00164x00175,beijing_station_e08ae885b83a,2013-12,pending,,,,,,,,,,,,,,,,,False,
590,guangzhou,g00143x00078,guangzhou_station_bba72462f4a3,2013-12,pending,,,,,,,,,,,,,,,,,False,
591,guangzhou,g00144x00074,guangzhou_station_acca00745601,2013-12,pending,,,,,,,,,,,,,,,,,False,
592,guangzhou,g00144x00086,guangzhou_station_c8ed1db59d0c,2013-12,pending,,,,,,,,,,,,,,,,,False,
593,guangzhou,g00145x00082,guangzhou_station_3fa0c2262947,2013-12,pending,,,,,,,,,,,,,,,,,False,
594,guangzhou,g00145x00083,guangzhou_station_53e332f42475,2013-12,pending,,,,,,,,,,,,,,,,,False,
595,guangzhou,g00148x00071,guangzhou_station_3a3e92f7f526,2013-12,pending,,,,,,,,,,,,,,,,,False,
596,guangzhou,g00150x00088,guangzhou_station_02c0032acae6,2013-12,pending,,,,,,,,,,,,,,,,,False,
597,guangzhou,g00151x00089,guangzhou_station_83dd04b3c37c,2013-12,pending,,,,,,,,,,,,,,,,,False,
598,guangzhou,g00152x00070,guangzhou_station_cfe3283faa31,2013-12,pending,,,,,,,,,,,,,,,,,False,
599,guangzhou,g00153x00069,guangzhou_station_64460bb727d3,2013-12,pending,,,,,,,,,,,,,,,,,False,
600,guangzhou,g00154x00092,guangzhou_station_34dbb1d35741,2013-12,pending,,,,,,,,,,,,,,,,,False,
601,guangzhou,g00158x00098,guangzhou_station_011b69403c02,2013-12,pending,,,,,,,,,,,,,,,,,False,
602,suzhou,g00125x00162,suzhou_station_44567a204cf9,2013-12,pending,,,,,,,,,,,,,,,,,False,
603,suzhou,g00126x00156,suzhou_station_d92751254400,2013-12,pending,,,,,,,,,,,,,,,,,False,
604,suzhou,g00130x00155,suzhou_station_4a609eca3545,2013-12,pending,,,,,,,,,,,,,,,,,False,
605,suzhou,g00131x00153,suzhou_station_0d852c708899,2013-12,pending,,,,,,,,,,,,,,,,,False,
606,suzhou,g00133x00153,suzhou_station_77a78e126c98,2013-12,pending,,,,,,,,,,,,,,,,,False,
607,suzhou,g00135x00153,suzhou_station_3134bebd6daa,2013-12,pending,,,,,,,,,,,,,,,,,False,
608,suzhou,g00137x00153,suzhou_station_6740c4b1395d,2013-12,pending,,,,,,,,,,,,,,,,,False,
609,suzhou,g00138x00153,suzhou_station_01c5ce0e3172,2013-12,pending,,,,,,,,,,,,,,,,,False,
610,suzhou,g00140x00154,suzhou_station_223def10b198,2013-12,pending,,,,,,,,,,,,,,,,,False,
611,suzhou,g00146x00156,suzhou_station_a1c95930f532,2013-12,pending,,,,,,,,,,,,,,,,,False,
612,suzhou,g00148x00158,suzhou_station_5b1e01fda8b5,2013-12,pending,,,,,,,,,,,,,,,,,False,
613,suzhou,g00153x00158,suzhou_station_aca7f3600cad,2013-12,pending,,,,,,,,,,,,,,,,,False,
614,suzhou,g00155x00158,suzhou_station_d7149ea3b2da,2013-12,pending,,,,,,,,,,,,,,,,,False,
615,suzhou,g00159x00158,suzhou_station_3657f9d8ddb3,2013-12,pending,,,,,,,,,,,,,,,,,False,
616,suzhou,g00162x00160,suzhou_station_04bf3cc5609c,2013-12,pending,,,,,,,,,,,,,,,,,False,
617,tianjin,g00131x00081,tianjin_station_99d4bb123c8b,2013-12,pending,,,,,,,,,,,,,,,,,False,
618,tianjin,g00133x00083,tianjin_station_5c9483c84844,2013-12,pending,,,,,,,,,,,,,,,,,False,
619,tianjin,g00134x00084,tianjin_station_63d80c347e1a,2013-12,pending,,,,,,,,,,,,,,,,,False,
620,wuhan,g00140x00144,wuhan_station_f24f3e86ffa1,2013-12,pending,,,,,,,,,,,,,,,,,False,
621,wuhan,g00142x00145,wuhan_station_046c873ed995,2013-12,pending,,,,,,,,,,,,,,,,,False,
622,wuhan,g00143x00146,wuhan_station_d01ebae400c1,2013-12,pending,,,,,,,,,,,,,,,,,False,
623,wuhan,g00145x00147,wuhan_station_5dfac7627108,2013-12,pending,,,,,,,,,,,,,,,,,False,
624,wuhan,g00147x00148,wuhan_station_a924f9f361fa,2013-12,pending,,,,,,,,,,,,,,,,,False,
625,wuhan,g00149x00150,wuhan_station_ea8b203b3eec,2013-12,pending,,,,,,,,,,,,,,,,,False,
626,wuhan,g00152x00152,wuhan_station_4784d134dfce,2013-12,pending,,,,,,,,,,,,,,,,,False,
627,wuhan,g00154x00153,wuhan_station_5d54f4802f5a,2013-12,pending,,,,,,,,,,,,,,,,,False,
628,wuhan,g00156x00156,wuhan_station_9f61d827d53e,2013-12,pending,,,,,,,,,,,,,,,,,False,
629,wuhan,g00156x00161,wuhan_station_e0a7b749ddc6,2013-12,pending,,,,,,,,,,,,,,,,,False,
630,wuhan,g00157x00159,wuhan_station_3e70e2d2f6f4,2013-12,pending,,,,,,,,,,,,,,,,,False,
631,zhengzhou,g00131x00185,zhengzhou_station_a72797a37af9,2013-12,pending,,,,,,,,,,,,,,,,,False,
632,zhengzhou,g00131x00187,zhengzhou_station_58c1106859de,2013-12,pending,,,,,,,,,,,,,,,,,False,
633,zhengzhou,g00131x00189,zhengzhou_station_5816f5c58d8a,2013-12,pending,,,,,,,,,,,,,,,,,False,
634,zhengzhou,g00132x00191,zhengzhou_station_cd3a5db25628,2013-12,pending,,,,,,,,,,,,,,,,,False,
635,zhengzhou,g00133x00179,zhengzhou_station_91b541e5f3d6,2013-12,pending,,,,,,,,,,,,,,,,,False,
636,zhengzhou,g00133x00181,zhengzhou_station_3fb29714ef6c,2013-12,pending,,,,,,,,,,,,,,,,,False,
637,zhengzhou,g00133x00183,zhengzhou_station_080de2fcf64f,2013-12,pending,,,,,,,,,,,,,,,,,False,
638,zhengzhou,g00134x00173,zhengzhou_station_47870eab0807,2013-12,pending,,,,,,,,,,,,,,,,,False,
639,zhengzhou,g00134x00176,zhengzhou_station_00fc68de6a29,2013-12,pending,,,,,,,,,,,,,,,,,False,
640,zhengzhou,g00134x00192,zhengzhou_station_5d2afb5e3dc3,2013-12,pending,,,,,,,,,,,,,,,,,False,
641,zhengzhou,g00134x00211,zhengzhou_station_80c23b7f4a85,2013-12,pending,,,,,,,,,,,,,,,,,False,
642,zhengzhou,g00135x00194,zhengzhou_station_f1cecca644e9,2013-12,pending,,,,,,,,,,,,,,,,,False,
643,zhengzhou,g00135x00197,zhengzhou_station_2125c7f9b088,2013-12,pending,,,,,,,,,,,,,,,,,False,
644,zhengzhou,g00135x00199,zhengzhou_station_c2cd60dff945,2013-12,pending,,,,,,,,,,,,,,,,,False,
645,zhengzhou,g00135x00214,zhengzhou_station_fd2132f419e7,2013-12,pending,,,,,,,,,,,,,,,,,False,
646,zhengzhou,g00136x00201,zhengzhou_station_63e45bd922ce,2013-12,pending,,,,,,,,,,,,,,,,,False,
647,zhengzhou,g00136x00207,zhengzhou_station_620a506aa770,2013-12,pending,,,,,,,,,,,,,,,,,False,
648,zhengzhou,g00136x00209,zhengzhou_station_68d7ccd44552,2013-12,pending,,,,,,,,,,,,,,,,,False,
649,zhengzhou,g00138x00217,zhengzhou_station_1d3b38a0c809,2013-12,pending,,,,,,,,,,,,,,,,,False,
650,shanghai,g00069x00227,shanghai_station_54ee2ad755d2,2013-12,pending,,,,,,,,,,,,,,,,,False,
651,shanghai,g00073x00223,shanghai_station_4796719ef182,2013-12,pending,,,,,,,,,,,,,,,,,False,
652,shanghai,g00081x00212,shanghai_station_4cdcb6457076,2013-12,pending,,,,,,,,,,,,,,,,,False,
653,shanghai,g00096x00201,shanghai_station_2adea3dcba88,2013-12,pending,,,,,,,,,,,,,,,,,False,
654,shanghai,g00101x00173,shanghai_station_3cf4077974b2,2013-12,pending,,,,,,,,,,,,,,,,,False,
655,shanghai,g00102x00183,shanghai_station_f9769d8bb7e5,2013-12,pending,,,,,,,,,,,,,,,,,False,
656,shanghai,g00102x00195,shanghai_station_eed6f0dad072,2013-12,pending,,,,,,,,,,,,,,,,,False,
657,shanghai,g00103x00167,shanghai_station_8308a1ca344a,2013-12,pending,,,,,,,,,,,,,,,,,False,
658,shanghai,g00108x00166,shanghai_station_421bd14a6718,2013-12,pending,,,,,,,,,,,,,,,,,False,
659,shanghai,g00115x00165,shanghai_station_0a68e183a281,2013-12,pending,,,,,,,,,,,,,,,,,False,
660,shanghai,g00125x00163,shanghai_station_f09cdbe5440d,2013-12,pending,,,,,,,,,,,,,,,,,False,
661,shanghai,g00145x00142,shanghai_station_ba8c21dc8a3d,2013-12,pending,,,,,,,,,,,,,,,,,False,
662,shanghai,g00146x00145,shanghai_station_2a2da4375f19,2013-12,pending,,,,,,,,,,,,,,,,,False,
663,shanghai,g00147x00147,shanghai_station_af1293830347,2013-12,pending,,,,,,,,,,,,,,,,,False,
664,shanghai,g00148x00148,shanghai_station_1b26a3d5ea61,2013-12,pending,,,,,,,,,,,,,,,,,False,
665,shanghai,g00149x00172,shanghai_station_887aa17c702e,2013-12,pending,,,,,,,,,,,,,,,,,False,
666,shanghai,g00150x00152,shanghai_station_7882b1f4d79d,2013-12,pending,,,,,,,,,,,,,,,,,False,
667,shanghai,g00152x00154,shanghai_station_fd82f7f50de8,2013-12,pending,,,,,,,,,,,,,,,,,False,
668,shanghai,g00153x00156,shanghai_station_038711f0976c,2013-12,pending,,,,,,,,,,,,,,,,,False,
669,shanghai,g00153x00157,shanghai_station_a2f2dbb3ce41,2013-12,pending,,,,,,,,,,,,,,,,,False,
670,shanghai,g00153x00161,shanghai_station_2652b64351c9,2013-12,pending,,,,,,,,,,,,,,,,,False,
671,shanghai,g00153x00162,shanghai_station_e5e48406ed7b,2013-12,pending,,,,,,,,,,,,,,,,,False,
672,shanghai,g00153x00165,shanghai_station_9f5a0f50447c,2013-12,pending,,,,,,,,,,,,,,,,,False,
673,shanghai,g00153x00168,shanghai_station_027f3b45055a,2013-12,pending,,,,,,,,,,,,,,,,,False,
674,shanghai,g00153x00170,shanghai_station_bbbdab847c34,2013-12,pending,,,,,,,,,,,,,,,,,False,
675,chongqing,g00358x00252,chongqing_station_0133e99f272b,2013-12,pending,,,,,,,,,,,,,,,,,False,
676,chongqing,g00371x00251,chongqing_station_aa46710600a4,2013-12,pending,,,,,,,,,,,,,,,,,False,
677,chongqing,g00382x00234,chongqing_station_662769701a34,2013-12,pending,,,,,,,,,,,,,,,,,False,
678,chongqing,g00385x00233,chongqing_station_9b2afc4ac2d5,2013-12,pending,,,,,,,,,,,,,,,,,False,
679,chongqing,g00390x00241,chongqing_station_05be0ceb5ad6,2013-12,pending,,,,,,,,,,,,,,,,,False,
680,changsha,g00088x00247,changsha_station_231160742fe3,2014-04,pending,,,,,,,,,,,,,,,,,False,
681,changsha,g00089x00252,changsha_station_dae5d8572ad4,2014-04,pending,,,,,,,,,,,,,,,,,False,
682,changsha,g00091x00245,changsha_station_f064215fd15b,2014-04,pending,,,,,,,,,,,,,,,,,False,
683,changsha,g00092x00225,changsha_station_e617d92ffea4,2014-04,pending,,,,,,,,,,,,,,,,,False,
684,changsha,g00093x00244,changsha_station_350d2776ed28,2014-04,pending,,,,,,,,,,,,,,,,,False,
685,changsha,g00096x00225,changsha_station_1b6694a3db73,2014-04,pending,,,,,,,,,,,,,,,,,False,
686,changsha,g00097x00243,changsha_station_ad4d9049680b,2014-04,pending,,,,,,,,,,,,,,,,,False,
687,changsha,g00098x00239,changsha_station_bcac168f5dde,2014-04,pending,,,,,,,,,,,,,,,,,False,
688,changsha,g00098x00242,changsha_station_36ca074ee38e,2014-04,pending,,,,,,,,,,,,,,,,,False,
689,changsha,g00099x00228,changsha_station_5778c8ae56c3,2014-04,pending,,,,,,,,,,,,,,,,,False,
690,changsha,g00099x00230,changsha_station_5e87b158a151,2014-04,pending,,,,,,,,,,,,,,,,,False,
691,changsha,g00099x00231,changsha_station_e2aa9d8d4094,2014-04,pending,,,,,,,,,,,,,,,,,False,
692,changsha,g00099x00233,changsha_station_c02c231101ae,2014-04,pending,,,,,,,,,,,,,,,,,False,
693,changsha,g00099x00234,changsha_station_4d8ed4dfba28,2014-04,pending,,,,,,,,,,,,,,,,,False,
694,changsha,g00099x00238,changsha_station_c514728742c4,2014-04,pending,,,,,,,,,,,,,,,,,False,
695,changsha,g00100x00226,changsha_station_03b3a9709329,2014-04,pending,,,,,,,,,,,,,,,,,False,
696,changsha,g00101x00222,changsha_station_f7ea6d5b2213,2014-04,pending,,,,,,,,,,,,,,,,,False,
697,changsha,g00101x00224,changsha_station_4cac3a943ab1,2014-04,pending,,,,,,,,,,,,,,,,,False,
698,changsha,g00102x00219,changsha_station_4e338e21351f,2014-04,pending,,,,,,,,,,,,,,,,,False,
699,kunming,g00150x00140,kunming_station_f63c6aef7bfa,2014-04,pending,,,,,,,,,,,,,,,,,False,
700,kunming,g00152x00139,kunming_station_89897ddefaa8,2014-04,pending,,,,,,,,,,,,,,,,,False,
701,kunming,g00153x00137,kunming_station_0ade2f2e878b,2014-04,pending,,,,,,,,,,,,,,,,,False,
702,kunming,g00155x00136,kunming_station_6fe023c9430a,2014-04,pending,,,,,,,,,,,,,,,,,False,
703,kunming,g00160x00134,kunming_station_4666018e8963,2014-04,pending,,,,,,,,,,,,,,,,,False,
704,kunming,g00161x00134,kunming_station_551203822165,2014-04,pending,,,,,,,,,,,,,,,,,False,
705,kunming,g00162x00134,kunming_station_b1ac5a678147,2014-04,pending,,,,,,,,,,,,,,,,,False,
706,kunming,g00164x00134,kunming_station_4c009d7dcd2a,2014-04,pending,,,,,,,,,,,,,,,,,False,
707,kunming,g00168x00135,kunming_station_2db759665d11,2014-04,pending,,,,,,,,,,,,,,,,,False,
708,kunming,g00170x00136,kunming_station_684a22bccb63,2014-04,pending,,,,,,,,,,,,,,,,,False,
709,kunming,g00171x00137,kunming_station_ee15cbceb4cc,2014-04,pending,,,,,,,,,,,,,,,,,False,
710,kunming,g00174x00138,kunming_station_766c69c0b59a,2014-04,pending,,,,,,,,,,,,,,,,,False,
711,kunming,g00175x00139,kunming_station_be5ef01f862c,2014-04,pending,,,,,,,,,,,,,,,,,False,
712,kunming,g00177x00140,kunming_station_a43570c0d3ac,2014-04,pending,,,,,,,,,,,,,,,,,False,
713,kunming,g00177x00143,kunming_station_1f6e80e3c00b,2014-04,pending,,,,,,,,,,,,,,,,,False,
714,kunming,g00178x00141,kunming_station_01c52dfa66da,2014-04,pending,,,,,,,,,,,,,,,,,False,
715,dalian,g00036x00036,dalian_station_5e6787319b90,2014-05,pending,,,,,,,,,,,,,,,,,False,
716,dalian,g00038x00030,dalian_station_c03c64f2ef9b,2014-05,pending,,,,,,,,,,,,,,,,,False,
717,dalian,g00041x00064,dalian_station_2898f3fb8e50,2014-05,pending,,,,,,,,,,,,,,,,,False,
718,dalian,g00045x00049,dalian_station_43aaf8c889eb,2014-05,pending,,,,,,,,,,,,,,,,,False,
719,dalian,g00046x00091,dalian_station_40fb75643401,2014-05,pending,,,,,,,,,,,,,,,,,False,
720,shanghai,g00145x00140,shanghai_station_f809ff6ec848,2014-05,pending,,,,,,,,,,,,,,,,,False,
721,wuhan,g00172x00147,wuhan_station_2b5c7949c18c,2014-05,pending,,,,,,,,,,,,,,,,,False,
722,wuhan,g00174x00148,wuhan_station_b68e4cff40f0,2014-05,pending,,,,,,,,,,,,,,,,,False,
723,wuhan,g00180x00145,wuhan_station_1778aeecabce,2014-05,pending,,,,,,,,,,,,,,,,,False,
724,ningbo,g00261x00170,ningbo_station_8f813de7811b,2014-05,pending,,,,,,,,,,,,,,,,,False,
725,ningbo,g00262x00161,ningbo_station_a19f427af4c2,2014-05,pending,,,,,,,,,,,,,,,,,False,
726,ningbo,g00262x00165,ningbo_station_9b94a4fa04b5,2014-05,pending,,,,,,,,,,,,,,,,,False,
727,ningbo,g00263x00159,ningbo_station_696bbe93196a,2014-05,pending,,,,,,,,,,,,,,,,,False,
728,ningbo,g00264x00154,ningbo_station_28ab634515cc,2014-05,pending,,,,,,,,,,,,,,,,,False,
729,ningbo,g00264x00156,ningbo_station_5b2dc18899e5,2014-05,pending,,,,,,,,,,,,,,,,,False,
730,ningbo,g00265x00152,ningbo_station_a8417ba1d507,2014-05,pending,,,,,,,,,,,,,,,,,False,
731,ningbo,g00269x00139,ningbo_station_a7a1588c89ca,2014-05,pending,,,,,,,,,,,,,,,,,False,
732,ningbo,g00269x00141,ningbo_station_93e3a3133d18,2014-05,pending,,,,,,,,,,,,,,,,,False,
733,ningbo,g00270x00137,ningbo_station_3e99f0250d3e,2014-05,pending,,,,,,,,,,,,,,,,,False,
734,xian,g00112x00260,xian_station_d9dcc0a87925,2014-06,pending,,,,,,,,,,,,,,,,,False,
735,xian,g00115x00260,xian_station_49b6dda7c3e0,2014-06,pending,,,,,,,,,,,,,,,,,False,
